仓位ID,交易对,方向,数量,开仓价格,开仓时间,平仓价格,平仓时间,状态,PnL,交易次数,原始开仓时间戳,原始平仓时间戳
ETH/USDT:USDT_1773025788000,ETH/USDT:USDT,空头,6.11934,1981.560866,2026/3/9 11:09,1999.92,2026/3/9 13:43,已平仓,-112.345782,3,1773025788000,1773034985000
XRP/USDT:USDT_1773031459000,XRP/USDT:USDT,空头,7341.85,1.34979763,2026/3/9 12:44,1.35605,2026/3/9 13:43,已平仓,-45.903946,4,1773031459000,1773035008000
ETH/USDT:USDT_1773035102000,ETH/USDT:USDT,多头,5.1857,2001.68,2026/3/9 13:45,1999.4,2026/3/9 14:21,已平仓,-11.823396,2,1773035102000,1773037274000
SOL/USDT:USDT_1773035411000,SOL/USDT:USDT,多头,113.264,84.45234607,2026/3/9 13:50,83.7786,2026/3/9 14:21,已平仓,-76.311175,3,1773035411000,1773037274000
SOL/USDT:USDT_1773037502000,SOL/USDT:USDT,空头,129.4,83.81914328,2026/3/9 14:25,84.5383,2026/3/9 17:35,已平仓,-93.05888,3,1773037502000,1773048928000
ETH/USDT:USDT_1773038229000,ETH/USDT:USDT,空头,5.29261,1992.555417,2026/3/9 14:37,2015.56,2026/3/9 17:35,已平仓,-121.754286,3,1773038229000,1773048927000
ETH/USDT:USDT_1773052155000,ETH/USDT:USDT,空头,5.67056,1998.751348,2026/3/9 18:29,2019.6,2026/3/9 21:33,已平仓,-118.22353,3,1773052155000,1773063190000
SOL/USDT:USDT_1773052172000,SOL/USDT:USDT,空头,133.944,83.7472,2026/3/9 18:29,84.6896,2026/3/9 21:26,已平仓,-126.228826,2,1773052172000,1773062787000
HYPE/USDT:USDT_1773108982000,HYPE/USDT:USDT,多头,262.351,34.37356703,2026/3/10 10:16,34.8961,2026/3/10 17:31,已平仓,137.0870467,3,1773108982000,1773135061000
SOL/USDT:USDT_1773116622000,SOL/USDT:USDT,多头,103.557,85.6808,2026/3/10 12:23,85.8868,2026/3/10 21:38,已平仓,21.332742,2,1773116622000,1773149917000
DOGE/USDT:USDT_1773135929000,DOGE/USDT:USDT,多头,65612,0.09508793,2026/3/10 17:45,0.09491,2026/3/10 21:38,已平仓,-11.6743,3,1773135929000,1773149890000
XRP/USDT:USDT_1773136366000,XRP/USDT:USDT,多头,6729.81,1.41654,2026/3/10 17:52,1.39975,2026/3/10 19:02,已平仓,-112.99351,2,1773136366000,1773140568000
ZEC/USDT:USDT_1773145111000,ZEC/USDT:USDT,多头,26.8464,226.752,2026/3/10 20:18,226.671,2026/3/10 20:18,已平仓,-2.174559,2,1773145111000,1773145119000
ZEC/USDT:USDT_1773145195000,ZEC/USDT:USDT,多头,30.2224,226.4069858,2026/3/10 20:19,223.45,2026/3/10 21:38,已平仓,-89.367208,3,1773145195000,1773149917000
XRP/USDT:USDT_1773148217000,XRP/USDT:USDT,多头,8072.17,1.39358,2026/3/10 21:10,1.38391,2026/3/10 21:38,已平仓,-78.057884,2,1773148217000,1773149917000
ZEC/USDT:USDT_1773150062000,ZEC/USDT:USDT,多头,31.5093,222.792,2026/3/10 21:41,221.378,2026/3/10 22:09,已平仓,-44.554151,2,1773150062000,1773151761000
DOGE/USDT:USDT_1773150262000,DOGE/USDT:USDT,多头,75874,0.09511,2026/3/10 21:44,0.09571,2026/3/10 22:09,已平仓,45.5244,2,1773150262000,1773151761000
SOL/USDT:USDT_1773150407000,SOL/USDT:USDT,多头,113.767,86.238,2026/3/10 21:46,85.4955,2026/3/10 22:08,已平仓,-84.471998,2,1773150407000,1773151686000
XRP/USDT:USDT_1773150782000,XRP/USDT:USDT,多头,6870.52,1.39412,2026/3/10 21:53,1.38413,2026/3/10 22:09,已平仓,-68.636495,2,1773150782000,1773151761000
ETH/USDT:USDT_1773203288000,ETH/USDT:USDT,多头,4.4917,2032.895996,2026/3/11 12:28,2025.8,2026/3/11 13:36,已平仓,-31.873086,3,1773203288000,1773207405000
SOL/USDT:USDT_1773204967000,SOL/USDT:USDT,多头,88.703,86.4672,2026/3/11 12:56,86.0076,2026/3/11 13:36,已平仓,-40.767899,2,1773204967000,1773207405000
ZEC/USDT:USDT_1773207522000,ZEC/USDT:USDT,空头,46.0389,213.8243899,2026/3/11 13:38,215.941,2026/3/11 21:32,已平仓,-97.446403,3,1773207522000,1773235935000
ETH/USDT:USDT_1773219319000,ETH/USDT:USDT,空头,4.43388,2021.297359,2026/3/11 16:55,2021.02,2026/3/11 20:45,已平仓,1.2297756,3,1773219319000,1773233126000
HYPE/USDT:USDT_1773231459000,HYPE/USDT:USDT,多头,248.151,35.4107238,2026/3/11 20:17,36.8487,2026/3/11 22:39,已平仓,356.835232,4,1773231459000,1773239942000
SOL/USDT:USDT_1773233068000,SOL/USDT:USDT,空头,84.964,84.943,2026/3/11 20:44,85.7271,2026/3/11 21:13,已平仓,-66.620273,2,1773233068000,1773234780000
SOL/USDT:USDT_1773235011000,SOL/USDT:USDT,空头,88.852,85.9493,2026/3/11 21:16,86.6017,2026/3/11 21:32,已平仓,-57.967045,2,1773235011000,1773235939000
SOL/USDT:USDT_1773235955000,SOL/USDT:USDT,多头,93.606,86.59412091,2026/3/11 21:32,85.6219,2026/3/11 21:52,已平仓,-91.005711,3,1773235955000,1773237158000
ZEC/USDT:USDT_1773235965000,ZEC/USDT:USDT,多头,45.4909,215.3956912,2026/3/11 21:32,211.844,2026/3/11 21:47,已平仓,-161.569628,3,1773235965000,1773236827000
ZEC/USDT:USDT_1773236863000,ZEC/USDT:USDT,空头,41.1315,211.771,2026/3/11 21:47,214.736,2026/3/11 22:00,已平仓,-121.954898,2,1773236863000,1773237646000
SOL/USDT:USDT_1773237163000,SOL/USDT:USDT,空头,107.518,85.5777,2026/3/11 21:52,86.3021,2026/3/11 22:00,已平仓,-77.88604,2,1773237163000,1773237649000
ZEC/USDT:USDT_1773245928000,ZEC/USDT:USDT,空头,48.2088,209.1401509,2026/3/12 0:18,212.281,2026/3/12 18:30,已平仓,-151.416567,5,1773245928000,1773311406000
ETH/USDT:USDT_1773277915000,ETH/USDT:USDT,空头,4.21472,2046.31,2026/3/12 9:11,2028.78,2026/3/12 14:24,已平仓,73.8840416,2,1773277915000,1773296656000
ETH/USDT:USDT_1773317567000,ETH/USDT:USDT,空头,4.31639,2058.21,2026/3/12 20:12,2078.04,2026/3/12 21:36,已平仓,-85.594014,2,1773317567000,1773322593000
ZEC/USDT:USDT_1773317598000,ZEC/USDT:USDT,空头,41.3841,210.6590597,2026/3/12 20:13,213.721,2026/3/13 8:23,已平仓,-126.715646,3,1773317598000,1773361384000
SOL/USDT:USDT_1773323228000,SOL/USDT:USDT,空头,97.112,86.5241,2026/3/12 21:47,87.7224,2026/3/13 8:15,已平仓,-116.36931,2,1773323228000,1773360904000
SOL/USDT:USDT_1773366168000,SOL/USDT:USDT,多头,103.502,90.6112691,2026/3/13 9:42,89.3347,2026/3/13 10:41,已平仓,-132.1274547,3,1773366168000,1773369704000
ZEC/USDT:USDT_1773366330000,ZEC/USDT:USDT,多头,35.371,214.6219874,2026/3/13 9:45,211.854,2026/3/13 10:41,已平仓,-97.906482,3,1773366330000,1773369703000
ETH/USDT:USDT_1773367319000,ETH/USDT:USDT,多头,4.88732,2121.91,2026/3/13 10:01,2111.24,2026/3/13 10:41,已平仓,-52.147705,2,1773367319000,1773369704000
ETH/USDT:USDT_1773369712000,ETH/USDT:USDT,空头,7.55972,2110.96,2026/3/13 10:41,2118,2026/3/13 11:59,已平仓,-53.220429,2,1773369712000,1773374394000
SOL/USDT:USDT_1773369809000,SOL/USDT:USDT,空头,94.778,89.2059,2026/3/13 10:43,89.716,2026/3/13 11:59,已平仓,-48.346258,2,1773369809000,1773374394000
ETH/USDT:USDT_1773374398000,ETH/USDT:USDT,多头,6.80312,2117.97,2026/3/13 11:59,2094.87,2026/3/13 14:28,已平仓,-157.152072,2,1773374398000,1773383308000
SOL/USDT:USDT_1773377260000,SOL/USDT:USDT,多头,99.772,89.4113,2026/3/13 12:47,88.5188,2026/3/13 14:28,已平仓,-89.04651,2,1773377260000,1773383308000
ONDO/USDT:USDT_1773383498000,ONDO/USDT:USDT,多头,35802.2,0.2665,2026/3/13 14:31,0.2747,2026/3/13 21:18,已平仓,293.57804,2,1773383498000,1773407891000
SUI/USDT:USDT_1773384057000,SUI/USDT:USDT,多头,8805.54,1.03354,2026/3/13 14:40,1.04843,2026/3/13 21:20,已平仓,131.1144906,2,1773384057000,1773408004000
TRUMP/USDT:USDT_1773462636000,TRUMP/USDT:USDT,空头,596.44,4.17546762,2026/3/14 12:30,3.94115,2026/3/15 12:45,已平仓,139.7564019,4,1773462636000,1773549949000
SOL/USDT:USDT_1773473795000,SOL/USDT:USDT,空头,100.204,87.1737,2026/3/14 15:36,88.0531,2026/3/15 7:06,已平仓,-88.119398,2,1773473795000,1773529572000
ETH/USDT:USDT_1773536607000,ETH/USDT:USDT,空头,4.45471,2087.69,2026/3/15 9:03,2102.62,2026/3/15 10:44,已平仓,-66.508821,2,1773536607000,1773542685000
ZEC/USDT:USDT_1773545820000,ZEC/USDT:USDT,空头,35.5897,216.684,2026/3/15 11:37,221.275,2026/3/15 12:39,已平仓,-163.392313,2,1773545820000,1773549541000
ZEC/USDT:USDT_1773550188000,ZEC/USDT:USDT,多头,41.1477,221.275,2026/3/15 12:49,227.796,2026/3/15 14:05,已平仓,268.3241517,2,1773550188000,1773554715000
ZEC/USDT:USDT_1773580455000,ZEC/USDT:USDT,空头,43.3393,224.8056019,2026/3/15 21:14,225.13,2026/3/16 1:23,已平仓,-14.059189,4,1773580455000,1773595431000
ETH/USDT:USDT_1773580593000,ETH/USDT:USDT,空头,4.36204,2094.766925,2026/3/15 21:16,2093.26,2026/3/15 22:21,已平仓,6.573267,3,1773580593000,1773584486000
ZEC/USDT:USDT_1773606647000,ZEC/USDT:USDT,空头,37.5843,228.021,2026/3/16 4:30,234.314,2026/3/16 5:54,已平仓,-236.518,2,1773606647000,1773611646000
SOL/USDT:USDT_1773620230000,SOL/USDT:USDT,多头,95.794,92.7077,2026/3/16 8:17,91.4951,2026/3/16 9:18,已平仓,-116.159805,2,1773620230000,1773623893000
SOL/USDT:USDT_1773624361000,SOL/USDT:USDT,多头,99.824,92.0566,2026/3/16 9:26,93.4474,2026/3/16 20:11,已平仓,138.8352192,2,1773624361000,1773663090000
ETH/USDT:USDT_1773624548000,ETH/USDT:USDT,多头,3.93339,2180.32,2026/3/16 9:29,2252.64,2026/3/16 11:40,已平仓,284.4627648,2,1773624548000,1773632415000
LINK/USDT:USDT_1773632208000,LINK/USDT:USDT,多头,1031.57,9.74903801,2026/3/16 11:36,9.64308,2026/3/16 19:39,已平仓,-109.303104,4,1773632208000,1773661156000
ETH/USDT:USDT_1773632877000,ETH/USDT:USDT,多头,4.96643,2239.207159,2026/3/16 11:47,2270.8,2026/3/16 20:11,已平仓,156.903633,3,1773632877000,1773663090000
ONDO/USDT:USDT_1773639956000,ONDO/USDT:USDT,多头,29245.8,0.2811,2026/3/16 13:45,0.2778,2026/3/16 19:29,已平仓,-96.51114,2,1773639956000,1773660547000
XRP/USDT:USDT_1773687050000,XRP/USDT:USDT,多头,5364.52,1.53507,2026/3/17 2:50,1.52403,2026/3/17 12:40,已平仓,-59.224301,2,1773687050000,1773722451000
LINK/USDT:USDT_1773687147000,LINK/USDT:USDT,多头,808.23,9.87095,2026/3/17 2:52,9.78703,2026/3/17 11:55,已平仓,-67.826662,2,1773687147000,1773719709000
ETH/USDT:USDT_1773687321000,ETH/USDT:USDT,多头,4.43792,2322.96,2026/3/17 2:55,2297.1,2026/3/17 12:40,已平仓,-114.764612,2,1773687321000,1773722451000
SOL/USDT:USDT_1773700936000,SOL/USDT:USDT,多头,107.047,96.52274801,2026/3/17 6:42,94.4524,2026/3/17 11:22,已平仓,-221.624544,3,1773700936000,1773717756000
ZEC/USDT:USDT_1773714288000,ZEC/USDT:USDT,多头,28.6476,277.0771214,2026/3/17 10:24,270.745,2026/3/17 11:54,已平仓,-181.40008,3,1773714288000,1773719650000
HYPE/USDT:USDT_1773719732000,HYPE/USDT:USDT,多头,192.19,40.55581266,2026/3/17 11:55,40.2888,2026/3/17 12:40,已平仓,-51.317164,5,1773719732000,1773722451000
HYPE/USDT:USDT_1773722610000,HYPE/USDT:USDT,多头,234.659,40.4955,2026/3/17 12:43,40.6298,2026/3/17 17:12,已平仓,31.5147037,2,1773722610000,1773738743000
ZEC/USDT:USDT_1773728391000,ZEC/USDT:USDT,多头,34.8658,269.42,2026/3/17 14:19,268.527,2026/3/17 17:12,已平仓,-31.13516,2,1773728391000,1773738742000
ETH/USDT:USDT_1773731553000,ETH/USDT:USDT,多头,2.27774,2328.132437,2026/3/17 15:12,2311.01,2026/3/17 17:08,已平仓,-39.00046,4,1773731553000,1773738481000
LINK/USDT:USDT_1773738827000,LINK/USDT:USDT,空头,834.54,9.73473,2026/3/17 17:13,9.78591,2026/3/17 17:33,已平仓,-42.711758,2,1773738827000,1773739988000
ZEC/USDT:USDT_1773739995000,ZEC/USDT:USDT,多头,34.1081,271.009,2026/3/17 17:33,264.668,2026/3/17 21:51,已平仓,-216.279463,2,1773739995000,1773755504000
HYPE/USDT:USDT_1773740949000,HYPE/USDT:USDT,多头,224.168,40.69497627,2026/3/17 17:49,40.2704,2026/3/17 23:11,已平仓,-95.176413,3,1773740949000,1773760262000
